,id,model,grid_num,reward,best_reward
954,28,pressure,30,-2,0
955,28,pressure,31,0,0
956,28,pressure,32,0,0
957,29,pressure,0,-1,-1
958,29,pressure,1,0,1
959,29,pressure,2,0,0
960,29,pressure,3,-2,1
961,29,pressure,4,2,2
962,29,pressure,5,2,2
963,29,pressure,6,-1,-1
964,29,pressure,7,-2,-2
965,29,pressure,8,2,2
966,29,pressure,9,0,0
967,29,pressure,10,-1,-1
968,29,pressure,11,2,2
969,29,pressure,12,-2,-1
970,29,pressure,13,1,1
971,29,pressure,14,-2,-1
972,29,pressure,15,1,1
973,29,pressure,16,2,2
974,29,pressure,17,0,1
975,29,pressure,18,-1,-1
976,29,pressure,19,1,1
977,29,pressure,20,1,1
978,29,pressure,21,0,0
979,29,pressure,22,0,0
980,29,pressure,23,1,1
981,29,pressure,24,0,0
982,29,pressure,25,-1,0
983,29,pressure,26,2,2
984,29,pressure,27,-1,-1
985,29,pressure,28,2,2
986,29,pressure,29,0,0
987,29,pressure,30,0,0
988,29,pressure,31,0,0
989,29,pressure,32,0,0
990,0,delay,0,-1,-1
991,0,delay,1,0,1
992,0,delay,2,0,0
993,0,delay,3,1,1
994,0,delay,4,2,2
995,0,delay,5,2,2
996,0,delay,6,-1,-1
997,0,delay,7,-2,-2
998,0,delay,8,2,2
999,0,delay,9,0,0
1000,0,delay,10,-1,-1
1001,0,delay,11,2,2
1002,0,delay,12,-2,-1
1003,0,delay,13,1,1
1004,0,delay,14,-1,-1
1005,0,delay,15,1,1
1006,0,delay,16,2,2
1007,0,delay,17,1,1
1008,0,delay,18,-1,-1
1009,0,delay,19,1,1
1010,0,delay,20,1,1
1011,0,delay,21,0,0
1012,0,delay,22,0,0
1013,0,delay,23,1,1
1014,0,delay,24,-2,0
1015,0,delay,25,0,0
1016,0,delay,26,2,2
1017,0,delay,27,-1,-1
1018,0,delay,28,2,2
1019,0,delay,29,0,0
1020,0,delay,30,0,0
1021,0,delay,31,0,0
1022,0,delay,32,0,0
1023,1,delay,0,-1,-1
1024,1,delay,1,0,1
1025,1,delay,2,0,0
1026,1,delay,3,1,1
1027,1,delay,4,2,2
1028,1,delay,5,2,2
1029,1,delay,6,-1,-1
1030,1,delay,7,-2,-2
1031,1,delay,8,2,2
1032,1,delay,9,0,0
1033,1,delay,10,-1,-1
1034,1,delay,11,2,2
1035,1,delay,12,-2,-1
1036,1,delay,13,1,1
1037,1,delay,14,-1,-1
1038,1,delay,15,1,1
1039,1,delay,16,2,2
1040,1,delay,17,1,1
1041,1,delay,18,-1,-1
1042,1,delay,19,1,1
1043,1,delay,20,1,1
1044,1,delay,21,0,0
1045,1,delay,22,0,0
1046,1,delay,23,1,1
1047,1,delay,24,-2,0
1048,1,delay,25,-1,0
1049,1,delay,26,2,2
1050,1,delay,27,-1,-1
1051,1,delay,28,2,2
1052,1,delay,29,0,0
1053,1,delay,30,-2,0
1054,1,delay,31,0,0
1055,1,delay,32,0,0
1056,2,delay,0,-1,-1
1057,2,delay,1,0,1
1058,2,delay,2,0,0
1059,2,delay,3,1,1
1060,2,delay,4,2,2
1061,2,delay,5,2,2
1062,2,delay,6,-1,-1
1063,2,delay,7,-2,-2
1064,2,delay,8,2,2
1065,2,delay,9,0,0
1066,2,delay,10,-1,-1
1067,2,delay,11,2,2
1068,2,delay,12,-2,-1
1069,2,delay,13,1,1
1070,2,delay,14,-1,-1
1071,2,delay,15,1,1
1072,2,delay,16,2,2
1073,2,delay,17,1,1
1074,2,delay,18,-1,-1
1075,2,delay,19,1,1
1076,2,delay,20,1,1
1077,2,delay,21,0,0
1078,2,delay,22,0,0
1079,2,delay,23,1,1
1080,2,delay,24,0,0
1081,2,delay,25,-1,0
1082,2,delay,26,2,2
1083,2,delay,27,-1,-1
1084,2,delay,28,2,2
1085,2,delay,29,0,0
1086,2,delay,30,-2,0
1087,2,delay,31,0,0
1088,2,delay,32,0,0
1089,3,delay,0,-1,-1
1090,3,delay,1,0,1
1091,3,delay,2,0,0
1092,3,delay,3,1,1
1093,3,delay,4,2,2
1094,3,delay,5,2,2
1095,3,delay,6,-1,-1
1096,3,delay,7,-2,-2
1097,3,delay,8,2,2
1098,3,delay,9,0,0
1099,3,delay,10,-1,-1
1100,3,delay,11,2,2
1101,3,delay,12,-2,-1
1102,3,delay,13,1,1
1103,3,delay,14,-1,-1
1104,3,delay,15,1,1
1105,3,delay,16,2,2
1106,3,delay,17,1,1
1107,3,delay,18,-1,-1
1108,3,delay,19,1,1
1109,3,delay,20,1,1
1110,3,delay,21,0,0
1111,3,delay,22,0,0
1112,3,delay,23,1,1
1113,3,delay,24,0,0
1114,3,delay,25,0,0
1115,3,delay,26,2,2
1116,3,delay,27,-1,-1
1117,3,delay,28,2,2
1118,3,delay,29,0,0
1119,3,delay,30,0,0
1120,3,delay,31,0,0
1121,3,delay,32,0,0
1122,4,delay,0,-1,-1
1123,4,delay,1,0,1
1124,4,delay,2,0,0
1125,4,delay,3,1,1
1126,4,delay,4,2,2
1127,4,delay,5,2,2
1128,4,delay,6,-1,-1
1129,4,delay,7,-2,-2
1130,4,delay,8,2,2
1131,4,delay,9,0,0
1132,4,delay,10,-1,-1
1133,4,delay,11,2,2
1134,4,delay,12,-2,-1
1135,4,delay,13,1,1
1136,4,delay,14,-1,-1
1137,4,delay,15,1,1
1138,4,delay,16,2,2
1139,4,delay,17,1,1
1140,4,delay,18,-1,-1
1141,4,delay,19,1,1
1142,4,delay,20,1,1
1143,4,delay,21,0,0
1144,4,delay,22,0,0
1145,4,delay,23,1,1
1146,4,delay,24,0,0
1147,4,delay,25,0,0
1148,4,delay,26,2,2
1149,4,delay,27,-1,-1
1150,4,delay,28,2,2
1151,4,delay,29,0,0
1152,4,delay,30,0,0
1153,4,delay,31,0,0
1154,4,delay,32,0,0
1155,5,delay,0,-1,-1
1156,5,delay,1,0,1
1157,5,delay,2,0,0
1158,5,delay,3,1,1
1159,5,delay,4,2,2
1160,5,delay,5,2,2
1161,5,delay,6,-1,-1
1162,5,delay,7,-2,-2
1163,5,delay,8,2,2
1164,5,delay,9,0,0
1165,5,delay,10,-1,-1
1166,5,delay,11,2,2
1167,5,delay,12,-2,-1
1168,5,delay,13,1,1
1169,5,delay,14,-1,-1
1170,5,delay,15,1,1
1171,5,delay,16,2,2
1172,5,delay,17,1,1
1173,5,delay,18,-1,-1
1174,5,delay,19,1,1
1175,5,delay,20,1,1
1176,5,delay,21,0,0
1177,5,delay,22,0,0
1178,5,delay,23,1,1
1179,5,delay,24,0,0
1180,5,delay,25,0,0
1181,5,delay,26,2,2
1182,5,delay,27,-1,-1
1183,5,delay,28,2,2
1184,5,delay,29,0,0
1185,5,delay,30,0,0
1186,5,delay,31,0,0
1187,5,delay,32,0,0
1188,6,delay,0,-1,-1
1189,6,delay,1,0,1
1190,6,delay,2,0,0
1191,6,delay,3,1,1
1192,6,delay,4,2,2
1193,6,delay,5,2,2
1194,6,delay,6,-1,-1
1195,6,delay,7,-2,-2
1196,6,delay,8,2,2
1197,6,delay,9,0,0
1198,6,delay,10,-1,-1
1199,6,delay,11,2,2
1200,6,delay,12,-2,-1
1201,6,delay,13,1,1
1202,6,delay,14,-1,-1
1203,6,delay,15,1,1
1204,6,delay,16,2,2
1205,6,delay,17,1,1
1206,6,delay,18,-1,-1
1207,6,delay,19,1,1
1208,6,delay,20,1,1
1209,6,delay,21,0,0
1210,6,delay,22,0,0
1211,6,delay,23,1,1
1212,6,delay,24,-2,0
1213,6,delay,25,-1,0
1214,6,delay,26,2,2
1215,6,delay,27,-1,-1
1216,6,delay,28,2,2
1217,6,delay,29,0,0
1218,6,delay,30,0,0
1219,6,delay,31,0,0
1220,6,delay,32,0,0
1221,7,delay,0,-1,-1
1222,7,delay,1,0,1
1223,7,delay,2,0,0
1224,7,delay,3,1,1
1225,7,delay,4,2,2
1226,7,delay,5,2,2
1227,7,delay,6,-1,-1
1228,7,delay,7,-2,-2
1229,7,delay,8,2,2
1230,7,delay,9,0,0
1231,7,delay,10,-1,-1
1232,7,delay,11,2,2
1233,7,delay,12,-2,-1
1234,7,delay,13,1,1
1235,7,delay,14,-1,-1
1236,7,delay,15,1,1
1237,7,delay,16,2,2
1238,7,delay,17,1,1
1239,7,delay,18,-1,-1
1240,7,delay,19,1,1
1241,7,delay,20,1,1
1242,7,delay,21,0,0
1243,7,delay,22,0,0
1244,7,delay,23,1,1
1245,7,delay,24,0,0
1246,7,delay,25,-1,0
1247,7,delay,26,2,2
1248,7,delay,27,-1,-1
1249,7,delay,28,2,2
1250,7,delay,29,0,0
1251,7,delay,30,0,0
1252,7,delay,31,0,0
1253,7,delay,32,0,0
1254,8,delay,0,-1,-1
1255,8,delay,1,0,1
1256,8,delay,2,0,0
1257,8,delay,3,1,1
1258,8,delay,4,2,2
1259,8,delay,5,2,2
1260,8,delay,6,-1,-1
1261,8,delay,7,-2,-2
1262,8,delay,8,2,2
1263,8,delay,9,0,0
1264,8,delay,10,-1,-1
1265,8,delay,11,2,2
1266,8,delay,12,-2,-1
1267,8,delay,13,1,1
1268,8,delay,14,-1,-1
1269,8,delay,15,1,1
1270,8,delay,16,2,2
1271,8,delay,17,1,1
1272,8,delay,18,-1,-1
1273,8,delay,19,1,1
1274,8,delay,20,1,1
1275,8,delay,21,0,0
1276,8,delay,22,0,0
1277,8,delay,23,1,1
1278,8,delay,24,0,0
1279,8,delay,25,-1,0
1280,8,delay,26,2,2
1281,8,delay,27,-1,-1
1282,8,delay,28,2,2
1283,8,delay,29,0,0
1284,8,delay,30,0,0
1285,8,delay,31,0,0
1286,8,delay,32,0,0
1287,9,delay,0,-1,-1
1288,9,delay,1,0,1
1289,9,delay,2,0,0
1290,9,delay,3,1,1
1291,9,delay,4,2,2
1292,9,delay,5,2,2
1293,9,delay,6,-1,-1
1294,9,delay,7,-2,-2
1295,9,delay,8,2,2
1296,9,delay,9,0,0
1297,9,delay,10,-1,-1
1298,9,delay,11,2,2
1299,9,delay,12,-2,-1
1300,9,delay,13,1,1
1301,9,delay,14,-1,-1
1302,9,delay,15,1,1
1303,9,delay,16,2,2
1304,9,delay,17,1,1
1305,9,delay,18,-1,-1
1306,9,delay,19,1,1
1307,9,delay,20,1,1
1308,9,delay,21,0,0
1309,9,delay,22,0,0
1310,9,delay,23,1,1
1311,9,delay,24,0,0
1312,9,delay,25,-1,0
1313,9,delay,26,2,2
1314,9,delay,27,-1,-1
1315,9,delay,28,2,2
1316,9,delay,29,0,0
1317,9,delay,30,0,0
1318,9,delay,31,0,0
1319,9,delay,32,0,0
1320,10,delay,0,-1,-1
1321,10,delay,1,0,1
1322,10,delay,2,0,0
1323,10,delay,3,1,1
1324,10,delay,4,2,2
1325,10,delay,5,2,2
1326,10,delay,6,-1,-1
1327,10,delay,7,-2,-2
1328,10,delay,8,2,2
1329,10,delay,9,0,0
1330,10,delay,10,-1,-1
1331,10,delay,11,2,2
1332,10,delay,12,-2,-1
1333,10,delay,13,1,1
1334,10,delay,14,-1,-1
1335,10,delay,15,1,1
1336,10,delay,16,2,2
1337,10,delay,17,1,1
1338,10,delay,18,-1,-1
1339,10,delay,19,1,1
1340,10,delay,20,1,1
1341,10,delay,21,0,0
1342,10,delay,22,0,0
1343,10,delay,23,1,1
1344,10,delay,24,0,0
1345,10,delay,25,-1,0
1346,10,delay,26,2,2
1347,10,delay,27,-1,-1
1348,10,delay,28,2,2
1349,10,delay,29,0,0
1350,10,delay,30,0,0
1351,10,delay,31,0,0
1352,10,delay,32,0,0
1353,11,delay,0,-1,-1
1354,11,delay,1,0,1
1355,11,delay,2,0,0
1356,11,delay,3,1,1
1357,11,delay,4,2,2
1358,11,delay,5,2,2
1359,11,delay,6,-1,-1
1360,11,delay,7,-2,-2
1361,11,delay,8,2,2
1362,11,delay,9,0,0
1363,11,delay,10,-1,-1
1364,11,delay,11,2,2
1365,11,delay,12,-2,-1
1366,11,delay,13,1,1
1367,11,delay,14,-1,-1
1368,11,delay,15,1,1
1369,11,delay,16,2,2
1370,11,delay,17,1,1
1371,11,delay,18,-1,-1
1372,11,delay,19,1,1
1373,11,delay,20,1,1
1374,11,delay,21,0,0
1375,11,delay,22,0,0
1376,11,delay,23,1,1
1377,11,delay,24,0,0
1378,11,delay,25,-1,0
1379,11,delay,26,2,2
1380,11,delay,27,-1,-1
1381,11,delay,28,2,2
1382,11,delay,29,0,0
1383,11,delay,30,0,0
1384,11,delay,31,0,0
1385,11,delay,32,0,0
1386,12,delay,0,-1,-1
1387,12,delay,1,0,1
1388,12,delay,2,0,0
1389,12,delay,3,1,1
1390,12,delay,4,2,2
1391,12,delay,5,2,2
1392,12,delay,6,-1,-1
1393,12,delay,7,-2,-2
1394,12,delay,8,2,2
1395,12,delay,9,0,0
1396,12,delay,10,-1,-1
1397,12,delay,11,2,2
1398,12,delay,12,-1,-1
1399,12,delay,13,1,1
1400,12,delay,14,-1,-1
1401,12,delay,15,1,1
1402,12,delay,16,2,2
1403,12,delay,17,1,1
1404,12,delay,18,-1,-1
1405,12,delay,19,1,1
1406,12,delay,20,1,1
1407,12,delay,21,0,0
1408,12,delay,22,0,0
1409,12,delay,23,1,1
1410,12,delay,24,0,0
1411,12,delay,25,0,0
1412,12,delay,26,2,2
1413,12,delay,27,-1,-1
1414,12,delay,28,2,2
1415,12,delay,29,0,0
1416,12,delay,30,0,0
1417,12,delay,31,0,0
1418,12,delay,32,0,0
1419,13,delay,0,-1,-1
1420,13,delay,1,0,1
1421,13,delay,2,0,0
1422,13,delay,3,1,1
1423,13,delay,4,2,2
1424,13,delay,5,2,2
1425,13,delay,6,-1,-1
1426,13,delay,7,-2,-2
1427,13,delay,8,2,2
1428,13,delay,9,0,0
1429,13,delay,10,-1,-1
1430,13,delay,11,2,2
1431,13,delay,12,-2,-1
1432,13,delay,13,1,1
1433,13,delay,14,-1,-1
1434,13,delay,15,1,1
1435,13,delay,16,2,2
1436,13,delay,17,1,1
1437,13,delay,18,-1,-1
1438,13,delay,19,1,1
1439,13,delay,20,1,1
1440,13,delay,21,0,0
1441,13,delay,22,0,0
1442,13,delay,23,1,1
1443,13,delay,24,-2,0
1444,13,delay,25,-1,0
1445,13,delay,26,2,2
1446,13,delay,27,-1,-1
1447,13,delay,28,2,2
1448,13,delay,29,0,0
1449,13,delay,30,0,0
1450,13,delay,31,0,0
1451,13,delay,32,0,0
1452,14,delay,0,-1,-1
1453,14,delay,1,1,1
1454,14,delay,2,0,0
1455,14,delay,3,-2,1
1456,14,delay,4,2,2
1457,14,delay,5,2,2
1458,14,delay,6,-1,-1
1459,14,delay,7,-2,-2
1460,14,delay,8,2,2
1461,14,delay,9,0,0
1462,14,delay,10,-1,-1
1463,14,delay,11,2,2
1464,14,delay,12,-2,-1
1465,14,delay,13,1,1
1466,14,delay,14,-1,-1
1467,14,delay,15,1,1
1468,14,delay,16,2,2
1469,14,delay,17,1,1
1470,14,delay,18,-1,-1
1471,14,delay,19,1,1
1472,14,delay,20,1,1
1473,14,delay,21,0,0
1474,14,delay,22,0,0
1475,14,delay,23,1,1
1476,14,delay,24,-2,0
1477,14,delay,25,0,0
1478,14,delay,26,2,2
1479,14,delay,27,-1,-1
1480,14,delay,28,2,2
1481,14,delay,29,0,0
1482,14,delay,30,0,0
1483,14,delay,31,0,0
1484,14,delay,32,0,0
1485,15,delay,0,-1,-1
1486,15,delay,1,0,1
1487,15,delay,2,0,0
1488,15,delay,3,1,1
1489,15,delay,4,2,2
1490,15,delay,5,2,2
1491,15,delay,6,-1,-1
1492,15,delay,7,-2,-2
1493,15,delay,8,2,2
1494,15,delay,9,0,0
1495,15,delay,10,-1,-1
1496,15,delay,11,2,2
1497,15,delay,12,-2,-1
1498,15,delay,13,1,1
1499,15,delay,14,-1,-1
1500,15,delay,15,1,1
1501,15,delay,16,2,2
1502,15,delay,17,1,1
1503,15,delay,18,-1,-1
1504,15,delay,19,1,1
1505,15,delay,20,1,1
1506,15,delay,21,0,0
1507,15,delay,22,0,0
1508,15,delay,23,1,1
1509,15,delay,24,0,0
1510,15,delay,25,-1,0
1511,15,delay,26,2,2
1512,15,delay,27,-1,-1
1513,15,delay,28,2,2
1514,15,delay,29,0,0
1515,15,delay,30,0,0
1516,15,delay,31,0,0
1517,15,delay,32,0,0
1518,16,delay,0,-1,-1
1519,16,delay,1,0,1
1520,16,delay,2,0,0
1521,16,delay,3,1,1
1522,16,delay,4,2,2
1523,16,delay,5,2,2
1524,16,delay,6,-1,-1
1525,16,delay,7,-2,-2
1526,16,delay,8,2,2
1527,16,delay,9,0,0
1528,16,delay,10,-1,-1
1529,16,delay,11,2,2
1530,16,delay,12,-2,-1
1531,16,delay,13,1,1
1532,16,delay,14,-1,-1
1533,16,delay,15,1,1
1534,16,delay,16,2,2
1535,16,delay,17,1,1
1536,16,delay,18,-1,-1
1537,16,delay,19,1,1
1538,16,delay,20,1,1
1539,16,delay,21,0,0
1540,16,delay,22,0,0
1541,16,delay,23,1,1
1542,16,delay,24,0,0
1543,16,delay,25,-1,0
1544,16,delay,26,2,2
1545,16,delay,27,-1,-1
1546,16,delay,28,2,2
1547,16,delay,29,0,0
1548,16,delay,30,-2,0
1549,16,delay,31,0,0
1550,16,delay,32,0,0
1551,17,delay,0,-1,-1
1552,17,delay,1,0,1
1553,17,delay,2,0,0
1554,17,delay,3,1,1
1555,17,delay,4,2,2
1556,17,delay,5,2,2
1557,17,delay,6,-1,-1
1558,17,delay,7,-2,-2
1559,17,delay,8,2,2
1560,17,delay,9,0,0
1561,17,delay,10,-1,-1
1562,17,delay,11,2,2
1563,17,delay,12,-1,-1
1564,17,delay,13,1,1
1565,17,delay,14,-1,-1
1566,17,delay,15,1,1
1567,17,delay,16,2,2
1568,17,delay,17,1,1
1569,17,delay,18,-1,-1
1570,17,delay,19,1,1
1571,17,delay,20,1,1
1572,17,delay,21,0,0
1573,17,delay,22,0,0
1574,17,delay,23,1,1
1575,17,delay,24,-2,0
1576,17,delay,25,0,0
1577,17,delay,26,2,2
1578,17,delay,27,-1,-1
1579,17,delay,28,2,2
1580,17,delay,29,0,0
1581,17,delay,30,-2,0
1582,17,delay,31,0,0
1583,17,delay,32,0,0
1584,18,delay,0,-1,-1
1585,18,delay,1,1,1
1586,18,delay,2,0,0
1587,18,delay,3,1,1
1588,18,delay,4,2,2
1589,18,delay,5,2,2
1590,18,delay,6,-1,-1
1591,18,delay,7,-2,-2
1592,18,delay,8,2,2
1593,18,delay,9,0,0
1594,18,delay,10,-1,-1
1595,18,delay,11,2,2
1596,18,delay,12,-2,-1
1597,18,delay,13,1,1
1598,18,delay,14,-1,-1
1599,18,delay,15,1,1
1600,18,delay,16,2,2
1601,18,delay,17,1,1
1602,18,delay,18,-1,-1
1603,18,delay,19,1,1
1604,18,delay,20,1,1
1605,18,delay,21,0,0
1606,18,delay,22,0,0
1607,18,delay,23,1,1
1608,18,delay,24,0,0
1609,18,delay,25,0,0
1610,18,delay,26,2,2
1611,18,delay,27,-1,-1
1612,18,delay,28,2,2
1613,18,delay,29,0,0
1614,18,delay,30,0,0
1615,18,delay,31,0,0
1616,18,delay,32,0,0
1617,19,delay,0,-1,-1
1618,19,delay,1,0,1
1619,19,delay,2,0,0
1620,19,delay,3,1,1
1621,19,delay,4,2,2
1622,19,delay,5,2,2
1623,19,delay,6,-1,-1
1624,19,delay,7,-2,-2
1625,19,delay,8,2,2
1626,19,delay,9,0,0
1627,19,delay,10,-1,-1
1628,19,delay,11,2,2
1629,19,delay,12,-1,-1
1630,19,delay,13,1,1
1631,19,delay,14,-1,-1
1632,19,delay,15,1,1
1633,19,delay,16,2,2
1634,19,delay,17,1,1
1635,19,delay,18,-1,-1
1636,19,delay,19,1,1
1637,19,delay,20,1,1
1638,19,delay,21,0,0
1639,19,delay,22,0,0
1640,19,delay,23,1,1
1641,19,delay,24,0,0
1642,19,delay,25,0,0
1643,19,delay,26,2,2
1644,19,delay,27,-1,-1
1645,19,delay,28,2,2
1646,19,delay,29,0,0
1647,19,delay,30,0,0
1648,19,delay,31,0,0
1649,19,delay,32,0,0
1650,20,delay,0,-1,-1
1651,20,delay,1,1,1
1652,20,delay,2,0,0
1653,20,delay,3,1,1
1654,20,delay,4,2,2
1655,20,delay,5,2,2
1656,20,delay,6,-1,-1
1657,20,delay,7,-2,-2
1658,20,delay,8,2,2
1659,20,delay,9,0,0
1660,20,delay,10,-1,-1
1661,20,delay,11,2,2
1662,20,delay,12,-2,-1
1663,20,delay,13,1,1
1664,20,delay,14,-1,-1
1665,20,delay,15,1,1
1666,20,delay,16,2,2
1667,20,delay,17,1,1
1668,20,delay,18,-1,-1
1669,20,delay,19,1,1
1670,20,delay,20,1,1
1671,20,delay,21,0,0
1672,20,delay,22,-1,0
1673,20,delay,23,1,1
1674,20,delay,24,0,0
1675,20,delay,25,-1,0
1676,20,delay,26,2,2
1677,20,delay,27,-1,-1
1678,20,delay,28,2,2
1679,20,delay,29,0,0
1680,20,delay,30,-2,0
1681,20,delay,31,0,0
1682,20,delay,32,0,0
1683,21,delay,0,-1,-1
1684,21,delay,1,1,1
1685,21,delay,2,0,0
1686,21,delay,3,1,1
1687,21,delay,4,2,2
1688,21,delay,5,2,2
1689,21,delay,6,-1,-1
1690,21,delay,7,-2,-2
1691,21,delay,8,2,2
1692,21,delay,9,0,0
1693,21,delay,10,-1,-1
1694,21,delay,11,2,2
1695,21,delay,12,-2,-1
1696,21,delay,13,1,1
1697,21,delay,14,-1,-1
1698,21,delay,15,1,1
1699,21,delay,16,2,2
1700,21,delay,17,1,1
1701,21,delay,18,-1,-1
1702,21,delay,19,1,1
1703,21,delay,20,1,1
1704,21,delay,21,0,0
1705,21,delay,22,0,0
1706,21,delay,23,1,1
1707,21,delay,24,0,0
1708,21,delay,25,0,0
1709,21,delay,26,2,2
1710,21,delay,27,-1,-1
1711,21,delay,28,2,2
1712,21,delay,29,0,0
1713,21,delay,30,0,0
1714,21,delay,31,0,0
1715,21,delay,32,0,0
1716,22,delay,0,-1,-1
1717,22,delay,1,0,1
1718,22,delay,2,0,0
1719,22,delay,3,1,1
1720,22,delay,4,2,2
1721,22,delay,5,2,2
1722,22,delay,6,-1,-1
1723,22,delay,7,-2,-2
1724,22,delay,8,2,2
1725,22,delay,9,0,0
1726,22,delay,10,-1,-1
1727,22,delay,11,2,2
1728,22,delay,12,-2,-1
1729,22,delay,13,1,1
1730,22,delay,14,-1,-1
1731,22,delay,15,1,1
1732,22,delay,16,2,2
1733,22,delay,17,1,1
1734,22,delay,18,-1,-1
1735,22,delay,19,1,1
1736,22,delay,20,1,1
1737,22,delay,21,0,0
1738,22,delay,22,0,0
1739,22,delay,23,1,1
1740,22,delay,24,0,0
1741,22,delay,25,-1,0
1742,22,delay,26,2,2
1743,22,delay,27,-1,-1
1744,22,delay,28,2,2
1745,22,delay,29,0,0
1746,22,delay,30,0,0
1747,22,delay,31,0,0
1748,22,delay,32,0,0
1749,23,delay,0,-1,-1
1750,23,delay,1,0,1
1751,23,delay,2,0,0
1752,23,delay,3,1,1
1753,23,delay,4,2,2
1754,23,delay,5,2,2
1755,23,delay,6,-1,-1
1756,23,delay,7,-2,-2
1757,23,delay,8,2,2
1758,23,delay,9,0,0
1759,23,delay,10,-1,-1
1760,23,delay,11,2,2
1761,23,delay,12,-2,-1
1762,23,delay,13,1,1
1763,23,delay,14,-1,-1
1764,23,delay,15,1,1
1765,23,delay,16,2,2
1766,23,delay,17,1,1
1767,23,delay,18,-1,-1
1768,23,delay,19,1,1
1769,23,delay,20,1,1
1770,23,delay,21,0,0
1771,23,delay,22,0,0
1772,23,delay,23,1,1
1773,23,delay,24,0,0
1774,23,delay,25,-1,0
1775,23,delay,26,2,2
1776,23,delay,27,-1,-1
1777,23,delay,28,2,2
1778,23,delay,29,0,0
1779,23,delay,30,0,0
1780,23,delay,31,0,0
1781,23,delay,32,0,0
1782,24,delay,0,-1,-1
1783,24,delay,1,1,1
1784,24,delay,2,0,0
1785,24,delay,3,1,1
1786,24,delay,4,2,2
1787,24,delay,5,2,2
1788,24,delay,6,-1,-1
1789,24,delay,7,-2,-2
1790,24,delay,8,2,2
1791,24,delay,9,0,0
1792,24,delay,10,-1,-1
1793,24,delay,11,2,2
1794,24,delay,12,-2,-1
1795,24,delay,13,1,1
1796,24,delay,14,-1,-1
1797,24,delay,15,1,1
1798,24,delay,16,2,2
1799,24,delay,17,1,1
1800,24,delay,18,-1,-1
1801,24,delay,19,1,1
1802,24,delay,20,1,1
1803,24,delay,21,0,0
1804,24,delay,22,0,0
1805,24,delay,23,1,1
1806,24,delay,24,0,0
1807,24,delay,25,0,0
1808,24,delay,26,2,2
1809,24,delay,27,-1,-1
1810,24,delay,28,2,2
1811,24,delay,29,0,0
1812,24,delay,30,0,0
1813,24,delay,31,0,0
1814,24,delay,32,0,0
1815,25,delay,0,-1,-1
1816,25,delay,1,1,1
1817,25,delay,2,0,0
1818,25,delay,3,1,1
1819,25,delay,4,2,2
1820,25,delay,5,2,2
1821,25,delay,6,-1,-1
1822,25,delay,7,-2,-2
1823,25,delay,8,0,2
1824,25,delay,9,0,0
1825,25,delay,10,-1,-1
1826,25,delay,11,2,2
1827,25,delay,12,-1,-1
1828,25,delay,13,1,1
1829,25,delay,14,-1,-1
1830,25,delay,15,1,1
1831,25,delay,16,2,2
1832,25,delay,17,1,1
1833,25,delay,18,-1,-1
1834,25,delay,19,1,1
1835,25,delay,20,1,1
1836,25,delay,21,0,0
1837,25,delay,22,0,0
1838,25,delay,23,1,1
1839,25,delay,24,0,0
1840,25,delay,25,0,0
1841,25,delay,26,2,2
1842,25,delay,27,-1,-1
1843,25,delay,28,2,2
1844,25,delay,29,0,0
1845,25,delay,30,-2,0
1846,25,delay,31,0,0
1847,25,delay,32,0,0
1848,26,delay,0,-1,-1
1849,26,delay,1,0,1
1850,26,delay,2,0,0
1851,26,delay,3,1,1
1852,26,delay,4,2,2
1853,26,delay,5,2,2
1854,26,delay,6,-1,-1
1855,26,delay,7,-2,-2
1856,26,delay,8,2,2
1857,26,delay,9,0,0
1858,26,delay,10,-1,-1
1859,26,delay,11,2,2
1860,26,delay,12,-2,-1
1861,26,delay,13,1,1
1862,26,delay,14,-1,-1
1863,26,delay,15,1,1
1864,26,delay,16,2,2
1865,26,delay,17,1,1
1866,26,delay,18,-1,-1
1867,26,delay,19,1,1
1868,26,delay,20,1,1
1869,26,delay,21,0,0
1870,26,delay,22,0,0
1871,26,delay,23,1,1
1872,26,delay,24,0,0
1873,26,delay,25,-1,0
1874,26,delay,26,2,2
1875,26,delay,27,-1,-1
1876,26,delay,28,2,2
1877,26,delay,29,0,0
1878,26,delay,30,0,0
1879,26,delay,31,0,0
1880,26,delay,32,0,0
1881,27,delay,0,-1,-1
1882,27,delay,1,0,1
1883,27,delay,2,0,0
1884,27,delay,3,1,1
1885,27,delay,4,2,2
1886,27,delay,5,2,2
1887,27,delay,6,-1,-1
1888,27,delay,7,-2,-2
1889,27,delay,8,2,2
1890,27,delay,9,0,0
1891,27,delay,10,-1,-1
1892,27,delay,11,2,2
1893,27,delay,12,-1,-1
1894,27,delay,13,1,1
1895,27,delay,14,-1,-1
1896,27,delay,15,1,1
1897,27,delay,16,2,2
1898,27,delay,17,1,1
1899,27,delay,18,-1,-1
1900,27,delay,19,1,1
1901,27,delay,20,1,1
1902,27,delay,21,0,0
1903,27,delay,22,0,0
1904,27,delay,23,1,1
1905,27,delay,24,0,0
1906,27,delay,25,-1,0
1907,27,delay,26,2,2
1908,27,delay,27,-1,-1
1909,27,delay,28,2,2
1910,27,delay,29,0,0
1911,27,delay,30,0,0
1912,27,delay,31,0,0
1913,27,delay,32,0,0
1914,28,delay,0,-1,-1
1915,28,delay,1,0,1
1916,28,delay,2,0,0
