,id,model,grid_num,reward,best_reward
1605,48,pressure,21,0,0
1606,48,pressure,22,0,0
1607,48,pressure,23,1,1
1608,48,pressure,24,0,0
1609,48,pressure,25,-1,0
1610,48,pressure,26,2,2
1611,48,pressure,27,-1,-1
1612,48,pressure,28,2,2
1613,48,pressure,29,0,0
1614,48,pressure,30,0,0
1615,48,pressure,31,0,0
1616,48,pressure,32,0,0
1617,49,pressure,0,-1,-1
1618,49,pressure,1,0,1
1619,49,pressure,2,0,0
1620,49,pressure,3,-2,1
1621,49,pressure,4,2,2
1622,49,pressure,5,2,2
1623,49,pressure,6,-1,-1
1624,49,pressure,7,-2,-2
1625,49,pressure,8,0,2
1626,49,pressure,9,0,0
1627,49,pressure,10,-1,-1
1628,49,pressure,11,2,2
1629,49,pressure,12,-2,-1
1630,49,pressure,13,1,1
1631,49,pressure,14,-1,-1
1632,49,pressure,15,1,1
1633,49,pressure,16,2,2
1634,49,pressure,17,1,1
1635,49,pressure,18,-1,-1
1636,49,pressure,19,1,1
1637,49,pressure,20,1,1
1638,49,pressure,21,0,0
1639,49,pressure,22,0,0
1640,49,pressure,23,1,1
1641,49,pressure,24,0,0
1642,49,pressure,25,0,0
1643,49,pressure,26,2,2
1644,49,pressure,27,-1,-1
1645,49,pressure,28,2,2
1646,49,pressure,29,0,0
1647,49,pressure,30,0,0
1648,49,pressure,31,0,0
1649,49,pressure,32,0,0
1650,0,delay,0,-1,-1
1651,0,delay,1,1,1
1652,0,delay,2,0,0
1653,0,delay,3,1,1
1654,0,delay,4,2,2
1655,0,delay,5,2,2
1656,0,delay,6,-1,-1
1657,0,delay,7,-2,-2
1658,0,delay,8,2,2
1659,0,delay,9,0,0
1660,0,delay,10,-1,-1
1661,0,delay,11,2,2
1662,0,delay,12,-2,-1
1663,0,delay,13,1,1
1664,0,delay,14,-1,-1
1665,0,delay,15,1,1
1666,0,delay,16,2,2
1667,0,delay,17,1,1
1668,0,delay,18,-1,-1
1669,0,delay,19,1,1
1670,0,delay,20,1,1
1671,0,delay,21,0,0
1672,0,delay,22,0,0
1673,0,delay,23,1,1
1674,0,delay,24,-2,0
1675,0,delay,25,0,0
1676,0,delay,26,2,2
1677,0,delay,27,-1,-1
1678,0,delay,28,2,2
1679,0,delay,29,0,0
1680,0,delay,30,0,0
1681,0,delay,31,0,0
1682,0,delay,32,0,0
1683,1,delay,0,-1,-1
1684,1,delay,1,0,1
1685,1,delay,2,0,0
1686,1,delay,3,1,1
1687,1,delay,4,2,2
1688,1,delay,5,2,2
1689,1,delay,6,-1,-1
1690,1,delay,7,-2,-2
1691,1,delay,8,2,2
1692,1,delay,9,0,0
1693,1,delay,10,-1,-1
1694,1,delay,11,2,2
1695,1,delay,12,-2,-1
1696,1,delay,13,1,1
1697,1,delay,14,-1,-1
1698,1,delay,15,1,1
1699,1,delay,16,2,2
1700,1,delay,17,1,1
1701,1,delay,18,-1,-1
1702,1,delay,19,1,1
1703,1,delay,20,1,1
1704,1,delay,21,0,0
1705,1,delay,22,0,0
1706,1,delay,23,1,1
1707,1,delay,24,0,0
1708,1,delay,25,0,0
1709,1,delay,26,2,2
1710,1,delay,27,-1,-1
1711,1,delay,28,2,2
1712,1,delay,29,0,0
1713,1,delay,30,0,0
1714,1,delay,31,0,0
1715,1,delay,32,0,0
1716,2,delay,0,-1,-1
1717,2,delay,1,0,1
1718,2,delay,2,0,0
1719,2,delay,3,1,1
1720,2,delay,4,2,2
1721,2,delay,5,2,2
1722,2,delay,6,-1,-1
1723,2,delay,7,-2,-2
1724,2,delay,8,2,2
1725,2,delay,9,0,0
1726,2,delay,10,-1,-1
1727,2,delay,11,2,2
1728,2,delay,12,-2,-1
1729,2,delay,13,1,1
1730,2,delay,14,-1,-1
1731,2,delay,15,1,1
1732,2,delay,16,2,2
1733,2,delay,17,1,1
1734,2,delay,18,-1,-1
1735,2,delay,19,1,1
1736,2,delay,20,1,1
1737,2,delay,21,0,0
1738,2,delay,22,0,0
1739,2,delay,23,1,1
1740,2,delay,24,-2,0
1741,2,delay,25,-1,0
1742,2,delay,26,2,2
1743,2,delay,27,-1,-1
1744,2,delay,28,2,2
1745,2,delay,29,0,0
1746,2,delay,30,0,0
1747,2,delay,31,0,0
1748,2,delay,32,0,0
1749,3,delay,0,-1,-1
1750,3,delay,1,1,1
1751,3,delay,2,0,0
1752,3,delay,3,1,1
1753,3,delay,4,2,2
1754,3,delay,5,2,2
1755,3,delay,6,-1,-1
1756,3,delay,7,-2,-2
1757,3,delay,8,2,2
1758,3,delay,9,0,0
1759,3,delay,10,-1,-1
1760,3,delay,11,2,2
1761,3,delay,12,-2,-1
1762,3,delay,13,1,1
1763,3,delay,14,-1,-1
1764,3,delay,15,1,1
1765,3,delay,16,2,2
1766,3,delay,17,1,1
1767,3,delay,18,-1,-1
1768,3,delay,19,1,1
1769,3,delay,20,1,1
1770,3,delay,21,0,0
1771,3,delay,22,0,0
1772,3,delay,23,1,1
1773,3,delay,24,0,0
1774,3,delay,25,0,0
1775,3,delay,26,2,2
1776,3,delay,27,-1,-1
1777,3,delay,28,2,2
1778,3,delay,29,0,0
1779,3,delay,30,0,0
1780,3,delay,31,0,0
1781,3,delay,32,0,0
1782,4,delay,0,-1,-1
1783,4,delay,1,0,1
1784,4,delay,2,0,0
1785,4,delay,3,1,1
1786,4,delay,4,2,2
1787,4,delay,5,2,2
1788,4,delay,6,-1,-1
1789,4,delay,7,-2,-2
1790,4,delay,8,2,2
1791,4,delay,9,0,0
1792,4,delay,10,-1,-1
1793,4,delay,11,2,2
1794,4,delay,12,-2,-1
1795,4,delay,13,1,1
1796,4,delay,14,-1,-1
1797,4,delay,15,1,1
1798,4,delay,16,2,2
1799,4,delay,17,1,1
1800,4,delay,18,-1,-1
1801,4,delay,19,1,1
1802,4,delay,20,1,1
1803,4,delay,21,0,0
1804,4,delay,22,0,0
1805,4,delay,23,1,1
1806,4,delay,24,0,0
1807,4,delay,25,-1,0
1808,4,delay,26,2,2
1809,4,delay,27,-1,-1
1810,4,delay,28,2,2
1811,4,delay,29,0,0
1812,4,delay,30,-2,0
1813,4,delay,31,0,0
1814,4,delay,32,0,0
1815,5,delay,0,-1,-1
1816,5,delay,1,0,1
1817,5,delay,2,0,0
1818,5,delay,3,1,1
1819,5,delay,4,2,2
1820,5,delay,5,2,2
1821,5,delay,6,-1,-1
1822,5,delay,7,-2,-2
1823,5,delay,8,2,2
1824,5,delay,9,0,0
1825,5,delay,10,-1,-1
1826,5,delay,11,2,2
1827,5,delay,12,-2,-1
1828,5,delay,13,1,1
1829,5,delay,14,-1,-1
1830,5,delay,15,1,1
1831,5,delay,16,2,2
1832,5,delay,17,1,1
1833,5,delay,18,-1,-1
1834,5,delay,19,1,1
1835,5,delay,20,1,1
1836,5,delay,21,0,0
1837,5,delay,22,0,0
1838,5,delay,23,1,1
1839,5,delay,24,0,0
1840,5,delay,25,0,0
1841,5,delay,26,2,2
1842,5,delay,27,-1,-1
1843,5,delay,28,2,2
1844,5,delay,29,0,0
1845,5,delay,30,0,0
1846,5,delay,31,0,0
1847,5,delay,32,0,0
1848,6,delay,0,-1,-1
1849,6,delay,1,0,1
1850,6,delay,2,0,0
1851,6,delay,3,1,1
1852,6,delay,4,2,2
1853,6,delay,5,2,2
1854,6,delay,6,-1,-1
1855,6,delay,7,-2,-2
1856,6,delay,8,2,2
1857,6,delay,9,0,0
1858,6,delay,10,-1,-1
1859,6,delay,11,2,2
1860,6,delay,12,-2,-1
1861,6,delay,13,1,1
1862,6,delay,14,-1,-1
1863,6,delay,15,1,1
1864,6,delay,16,2,2
1865,6,delay,17,1,1
1866,6,delay,18,-1,-1
1867,6,delay,19,1,1
1868,6,delay,20,1,1
1869,6,delay,21,0,0
1870,6,delay,22,0,0
1871,6,delay,23,1,1
1872,6,delay,24,-2,0
1873,6,delay,25,-1,0
1874,6,delay,26,2,2
1875,6,delay,27,-1,-1
1876,6,delay,28,2,2
1877,6,delay,29,0,0
1878,6,delay,30,0,0
1879,6,delay,31,0,0
1880,6,delay,32,0,0
1881,7,delay,0,-1,-1
1882,7,delay,1,0,1
1883,7,delay,2,0,0
1884,7,delay,3,1,1
1885,7,delay,4,2,2
1886,7,delay,5,2,2
1887,7,delay,6,-1,-1
1888,7,delay,7,-2,-2
1889,7,delay,8,2,2
1890,7,delay,9,0,0
1891,7,delay,10,-1,-1
1892,7,delay,11,2,2
1893,7,delay,12,-1,-1
1894,7,delay,13,1,1
1895,7,delay,14,-1,-1
1896,7,delay,15,1,1
1897,7,delay,16,2,2
1898,7,delay,17,1,1
1899,7,delay,18,-1,-1
1900,7,delay,19,1,1
1901,7,delay,20,1,1
1902,7,delay,21,0,0
1903,7,delay,22,0,0
1904,7,delay,23,1,1
1905,7,delay,24,0,0
1906,7,delay,25,-1,0
1907,7,delay,26,2,2
1908,7,delay,27,-1,-1
1909,7,delay,28,2,2
1910,7,delay,29,0,0
1911,7,delay,30,0,0
1912,7,delay,31,0,0
1913,7,delay,32,0,0
1914,8,delay,0,-1,-1
1915,8,delay,1,1,1
1916,8,delay,2,0,0
1917,8,delay,3,1,1
1918,8,delay,4,2,2
1919,8,delay,5,2,2
1920,8,delay,6,-1,-1
1921,8,delay,7,-2,-2
1922,8,delay,8,2,2
1923,8,delay,9,0,0
1924,8,delay,10,-1,-1
1925,8,delay,11,2,2
1926,8,delay,12,-2,-1
1927,8,delay,13,1,1
1928,8,delay,14,-1,-1
1929,8,delay,15,1,1
1930,8,delay,16,2,2
1931,8,delay,17,1,1
1932,8,delay,18,-1,-1
1933,8,delay,19,1,1
1934,8,delay,20,1,1
1935,8,delay,21,0,0
1936,8,delay,22,0,0
1937,8,delay,23,1,1
1938,8,delay,24,0,0
1939,8,delay,25,-1,0
1940,8,delay,26,2,2
1941,8,delay,27,-1,-1
1942,8,delay,28,2,2
1943,8,delay,29,0,0
1944,8,delay,30,0,0
1945,8,delay,31,0,0
1946,8,delay,32,0,0
1947,9,delay,0,-1,-1
1948,9,delay,1,0,1
1949,9,delay,2,0,0
1950,9,delay,3,1,1
1951,9,delay,4,2,2
1952,9,delay,5,2,2
1953,9,delay,6,-1,-1
1954,9,delay,7,-2,-2
1955,9,delay,8,2,2
1956,9,delay,9,0,0
1957,9,delay,10,-1,-1
1958,9,delay,11,2,2
1959,9,delay,12,-1,-1
1960,9,delay,13,1,1
1961,9,delay,14,-1,-1
1962,9,delay,15,1,1
1963,9,delay,16,2,2
1964,9,delay,17,1,1
1965,9,delay,18,-1,-1
1966,9,delay,19,1,1
1967,9,delay,20,1,1
1968,9,delay,21,0,0
1969,9,delay,22,0,0
1970,9,delay,23,1,1
1971,9,delay,24,0,0
1972,9,delay,25,-1,0
1973,9,delay,26,2,2
1974,9,delay,27,-1,-1
1975,9,delay,28,2,2
1976,9,delay,29,0,0
1977,9,delay,30,0,0
1978,9,delay,31,0,0
1979,9,delay,32,0,0
1980,10,delay,0,-1,-1
1981,10,delay,1,0,1
1982,10,delay,2,0,0
1983,10,delay,3,1,1
1984,10,delay,4,2,2
1985,10,delay,5,2,2
1986,10,delay,6,-1,-1
1987,10,delay,7,-2,-2
1988,10,delay,8,2,2
1989,10,delay,9,0,0
1990,10,delay,10,-1,-1
1991,10,delay,11,2,2
1992,10,delay,12,-2,-1
1993,10,delay,13,1,1
1994,10,delay,14,-1,-1
1995,10,delay,15,1,1
1996,10,delay,16,2,2
1997,10,delay,17,1,1
1998,10,delay,18,-1,-1
1999,10,delay,19,1,1
2000,10,delay,20,1,1
2001,10,delay,21,0,0
2002,10,delay,22,0,0
2003,10,delay,23,1,1
2004,10,delay,24,0,0
2005,10,delay,25,-1,0
2006,10,delay,26,2,2
2007,10,delay,27,-1,-1
2008,10,delay,28,2,2
2009,10,delay,29,0,0
2010,10,delay,30,0,0
2011,10,delay,31,0,0
2012,10,delay,32,0,0
2013,11,delay,0,-1,-1
2014,11,delay,1,0,1
2015,11,delay,2,0,0
2016,11,delay,3,1,1
2017,11,delay,4,2,2
2018,11,delay,5,2,2
2019,11,delay,6,-1,-1
2020,11,delay,7,-2,-2
2021,11,delay,8,2,2
2022,11,delay,9,0,0
2023,11,delay,10,-1,-1
2024,11,delay,11,2,2
2025,11,delay,12,-2,-1
2026,11,delay,13,1,1
2027,11,delay,14,-1,-1
2028,11,delay,15,1,1
2029,11,delay,16,2,2
2030,11,delay,17,1,1
2031,11,delay,18,-1,-1
2032,11,delay,19,1,1
2033,11,delay,20,1,1
2034,11,delay,21,0,0
2035,11,delay,22,0,0
2036,11,delay,23,1,1
2037,11,delay,24,0,0
2038,11,delay,25,-1,0
2039,11,delay,26,2,2
2040,11,delay,27,-1,-1
2041,11,delay,28,2,2
2042,11,delay,29,0,0
2043,11,delay,30,0,0
2044,11,delay,31,0,0
2045,11,delay,32,0,0
2046,12,delay,0,-1,-1
2047,12,delay,1,0,1
2048,12,delay,2,0,0
2049,12,delay,3,1,1
2050,12,delay,4,2,2
2051,12,delay,5,2,2
2052,12,delay,6,-1,-1
2053,12,delay,7,-2,-2
2054,12,delay,8,2,2
2055,12,delay,9,0,0
2056,12,delay,10,-1,-1
2057,12,delay,11,2,2
2058,12,delay,12,-2,-1
2059,12,delay,13,1,1
2060,12,delay,14,-1,-1
2061,12,delay,15,1,1
2062,12,delay,16,2,2
2063,12,delay,17,1,1
2064,12,delay,18,-1,-1
2065,12,delay,19,1,1
2066,12,delay,20,1,1
2067,12,delay,21,0,0
2068,12,delay,22,0,0
2069,12,delay,23,1,1
2070,12,delay,24,0,0
2071,12,delay,25,-1,0
2072,12,delay,26,2,2
2073,12,delay,27,-1,-1
2074,12,delay,28,2,2
2075,12,delay,29,0,0
2076,12,delay,30,0,0
2077,12,delay,31,0,0
2078,12,delay,32,0,0
2079,13,delay,0,-1,-1
2080,13,delay,1,0,1
2081,13,delay,2,0,0
2082,13,delay,3,1,1
2083,13,delay,4,2,2
2084,13,delay,5,2,2
2085,13,delay,6,-1,-1
2086,13,delay,7,-2,-2
2087,13,delay,8,2,2
2088,13,delay,9,0,0
2089,13,delay,10,-1,-1
2090,13,delay,11,2,2
2091,13,delay,12,-2,-1
2092,13,delay,13,1,1
2093,13,delay,14,-1,-1
2094,13,delay,15,1,1
2095,13,delay,16,2,2
2096,13,delay,17,1,1
2097,13,delay,18,-1,-1
2098,13,delay,19,1,1
2099,13,delay,20,1,1
2100,13,delay,21,0,0
2101,13,delay,22,0,0
2102,13,delay,23,1,1
2103,13,delay,24,0,0
2104,13,delay,25,0,0
2105,13,delay,26,2,2
2106,13,delay,27,-1,-1
2107,13,delay,28,2,2
2108,13,delay,29,0,0
2109,13,delay,30,0,0
2110,13,delay,31,0,0
2111,13,delay,32,0,0
2112,14,delay,0,-1,-1
2113,14,delay,1,0,1
2114,14,delay,2,0,0
2115,14,delay,3,1,1
2116,14,delay,4,2,2
2117,14,delay,5,2,2
2118,14,delay,6,-1,-1
2119,14,delay,7,-2,-2
2120,14,delay,8,2,2
2121,14,delay,9,0,0
2122,14,delay,10,-1,-1
2123,14,delay,11,2,2
2124,14,delay,12,-1,-1
2125,14,delay,13,1,1
2126,14,delay,14,-1,-1
2127,14,delay,15,1,1
2128,14,delay,16,2,2
2129,14,delay,17,1,1
2130,14,delay,18,-1,-1
2131,14,delay,19,1,1
2132,14,delay,20,1,1
2133,14,delay,21,0,0
2134,14,delay,22,0,0
2135,14,delay,23,1,1
2136,14,delay,24,0,0
2137,14,delay,25,0,0
2138,14,delay,26,2,2
2139,14,delay,27,-1,-1
2140,14,delay,28,2,2
2141,14,delay,29,0,0
2142,14,delay,30,0,0
2143,14,delay,31,0,0
2144,14,delay,32,0,0
2145,15,delay,0,-1,-1
2146,15,delay,1,0,1
2147,15,delay,2,0,0
2148,15,delay,3,1,1
2149,15,delay,4,2,2
2150,15,delay,5,2,2
2151,15,delay,6,-1,-1
2152,15,delay,7,-2,-2
2153,15,delay,8,2,2
2154,15,delay,9,0,0
2155,15,delay,10,-1,-1
2156,15,delay,11,2,2
2157,15,delay,12,-2,-1
2158,15,delay,13,1,1
2159,15,delay,14,-1,-1
2160,15,delay,15,1,1
2161,15,delay,16,2,2
2162,15,delay,17,1,1
2163,15,delay,18,-1,-1
2164,15,delay,19,1,1
2165,15,delay,20,1,1
2166,15,delay,21,0,0
2167,15,delay,22,0,0
2168,15,delay,23,1,1
2169,15,delay,24,0,0
2170,15,delay,25,-1,0
2171,15,delay,26,2,2
2172,15,delay,27,-1,-1
2173,15,delay,28,2,2
2174,15,delay,29,0,0
2175,15,delay,30,0,0
2176,15,delay,31,0,0
2177,15,delay,32,0,0
2178,16,delay,0,-1,-1
2179,16,delay,1,0,1
2180,16,delay,2,0,0
2181,16,delay,3,1,1
2182,16,delay,4,2,2
2183,16,delay,5,2,2
2184,16,delay,6,-1,-1
2185,16,delay,7,-2,-2
2186,16,delay,8,2,2
2187,16,delay,9,0,0
2188,16,delay,10,-1,-1
2189,16,delay,11,2,2
2190,16,delay,12,-2,-1
2191,16,delay,13,1,1
2192,16,delay,14,-1,-1
2193,16,delay,15,1,1
2194,16,delay,16,2,2
2195,16,delay,17,1,1
2196,16,delay,18,-1,-1
2197,16,delay,19,1,1
2198,16,delay,20,1,1
2199,16,delay,21,0,0
2200,16,delay,22,0,0
2201,16,delay,23,1,1
2202,16,delay,24,0,0
2203,16,delay,25,-1,0
2204,16,delay,26,2,2
2205,16,delay,27,-1,-1
2206,16,delay,28,2,2
2207,16,delay,29,0,0
2208,16,delay,30,0,0
2209,16,delay,31,0,0
2210,16,delay,32,0,0
2211,17,delay,0,-1,-1
2212,17,delay,1,0,1
2213,17,delay,2,0,0
2214,17,delay,3,1,1
2215,17,delay,4,2,2
2216,17,delay,5,2,2
2217,17,delay,6,-1,-1
2218,17,delay,7,-2,-2
2219,17,delay,8,2,2
2220,17,delay,9,0,0
2221,17,delay,10,-1,-1
2222,17,delay,11,2,2
2223,17,delay,12,-2,-1
2224,17,delay,13,1,1
2225,17,delay,14,-1,-1
2226,17,delay,15,1,1
2227,17,delay,16,2,2
2228,17,delay,17,1,1
2229,17,delay,18,-1,-1
2230,17,delay,19,1,1
2231,17,delay,20,1,1
2232,17,delay,21,0,0
2233,17,delay,22,0,0
2234,17,delay,23,1,1
2235,17,delay,24,0,0
2236,17,delay,25,0,0
2237,17,delay,26,2,2
2238,17,delay,27,-1,-1
2239,17,delay,28,2,2
2240,17,delay,29,0,0
2241,17,delay,30,0,0
2242,17,delay,31,0,0
2243,17,delay,32,0,0
2244,18,delay,0,-1,-1
2245,18,delay,1,0,1
2246,18,delay,2,0,0
2247,18,delay,3,1,1
2248,18,delay,4,2,2
2249,18,delay,5,2,2
2250,18,delay,6,-1,-1
2251,18,delay,7,-2,-2
2252,18,delay,8,2,2
2253,18,delay,9,0,0
2254,18,delay,10,-1,-1
2255,18,delay,11,2,2
2256,18,delay,12,-2,-1
2257,18,delay,13,1,1
2258,18,delay,14,-1,-1
2259,18,delay,15,1,1
2260,18,delay,16,2,2
2261,18,delay,17,1,1
2262,18,delay,18,-1,-1
2263,18,delay,19,1,1
2264,18,delay,20,1,1
2265,18,delay,21,0,0
2266,18,delay,22,0,0
2267,18,delay,23,1,1
2268,18,delay,24,0,0
2269,18,delay,25,0,0
2270,18,delay,26,2,2
2271,18,delay,27,-1,-1
2272,18,delay,28,2,2
2273,18,delay,29,0,0
2274,18,delay,30,0,0
2275,18,delay,31,0,0
2276,18,delay,32,0,0
2277,19,delay,0,-1,-1
2278,19,delay,1,0,1
2279,19,delay,2,0,0
2280,19,delay,3,1,1
2281,19,delay,4,2,2
2282,19,delay,5,2,2
2283,19,delay,6,-1,-1
2284,19,delay,7,-2,-2
2285,19,delay,8,2,2
2286,19,delay,9,0,0
2287,19,delay,10,-1,-1
2288,19,delay,11,2,2
2289,19,delay,12,-1,-1
2290,19,delay,13,1,1
2291,19,delay,14,-1,-1
2292,19,delay,15,1,1
2293,19,delay,16,2,2
2294,19,delay,17,1,1
2295,19,delay,18,-1,-1
2296,19,delay,19,1,1
2297,19,delay,20,1,1
2298,19,delay,21,0,0
2299,19,delay,22,0,0
2300,19,delay,23,1,1
2301,19,delay,24,0,0
2302,19,delay,25,-1,0
2303,19,delay,26,2,2
2304,19,delay,27,-1,-1
2305,19,delay,28,2,2
2306,19,delay,29,0,0
2307,19,delay,30,0,0
2308,19,delay,31,0,0
2309,19,delay,32,0,0
2310,20,delay,0,-1,-1
2311,20,delay,1,0,1
2312,20,delay,2,0,0
2313,20,delay,3,1,1
2314,20,delay,4,2,2
2315,20,delay,5,2,2
2316,20,delay,6,-1,-1
2317,20,delay,7,-2,-2
2318,20,delay,8,2,2
2319,20,delay,9,0,0
2320,20,delay,10,-1,-1
2321,20,delay,11,2,2
2322,20,delay,12,-2,-1
2323,20,delay,13,1,1
2324,20,delay,14,-1,-1
2325,20,delay,15,1,1
2326,20,delay,16,2,2
2327,20,delay,17,1,1
2328,20,delay,18,-1,-1
2329,20,delay,19,1,1
2330,20,delay,20,1,1
2331,20,delay,21,0,0
2332,20,delay,22,0,0
2333,20,delay,23,1,1
2334,20,delay,24,-2,0
2335,20,delay,25,0,0
2336,20,delay,26,2,2
2337,20,delay,27,-1,-1
2338,20,delay,28,2,2
2339,20,delay,29,0,0
2340,20,delay,30,0,0
2341,20,delay,31,0,0
2342,20,delay,32,0,0
2343,21,delay,0,-1,-1
2344,21,delay,1,0,1
2345,21,delay,2,0,0
2346,21,delay,3,1,1
2347,21,delay,4,2,2
2348,21,delay,5,2,2
2349,21,delay,6,-1,-1
2350,21,delay,7,-2,-2
2351,21,delay,8,2,2
2352,21,delay,9,0,0
2353,21,delay,10,-1,-1
2354,21,delay,11,2,2
2355,21,delay,12,-1,-1
2356,21,delay,13,1,1
2357,21,delay,14,-1,-1
2358,21,delay,15,1,1
2359,21,delay,16,2,2
2360,21,delay,17,1,1
2361,21,delay,18,-1,-1
2362,21,delay,19,1,1
2363,21,delay,20,1,1
2364,21,delay,21,0,0
2365,21,delay,22,0,0
2366,21,delay,23,1,1
2367,21,delay,24,0,0
2368,21,delay,25,-1,0
2369,21,delay,26,2,2
2370,21,delay,27,-1,-1
2371,21,delay,28,2,2
2372,21,delay,29,0,0
2373,21,delay,30,0,0
2374,21,delay,31,0,0
2375,21,delay,32,0,0
2376,22,delay,0,-1,-1
2377,22,delay,1,0,1
2378,22,delay,2,0,0
2379,22,delay,3,1,1
2380,22,delay,4,2,2
2381,22,delay,5,2,2
2382,22,delay,6,-1,-1
2383,22,delay,7,-2,-2
2384,22,delay,8,2,2
2385,22,delay,9,0,0
2386,22,delay,10,-1,-1
2387,22,delay,11,2,2
2388,22,delay,12,-2,-1
2389,22,delay,13,1,1
2390,22,delay,14,-1,-1
2391,22,delay,15,1,1
2392,22,delay,16,2,2
2393,22,delay,17,1,1
2394,22,delay,18,-1,-1
2395,22,delay,19,1,1
2396,22,delay,20,1,1
2397,22,delay,21,0,0
2398,22,delay,22,0,0
2399,22,delay,23,1,1
2400,22,delay,24,0,0
2401,22,delay,25,0,0
2402,22,delay,26,2,2
2403,22,delay,27,-1,-1
2404,22,delay,28,2,2
2405,22,delay,29,0,0
2406,22,delay,30,-2,0
2407,22,delay,31,0,0
2408,22,delay,32,0,0
2409,23,delay,0,-1,-1
2410,23,delay,1,0,1
2411,23,delay,2,0,0
2412,23,delay,3,1,1
2413,23,delay,4,2,2
2414,23,delay,5,2,2
2415,23,delay,6,-1,-1
2416,23,delay,7,-2,-2
2417,23,delay,8,0,2
2418,23,delay,9,0,0
2419,23,delay,10,-1,-1
2420,23,delay,11,2,2
2421,23,delay,12,-2,-1
2422,23,delay,13,1,1
2423,23,delay,14,-1,-1
2424,23,delay,15,1,1
2425,23,delay,16,2,2
2426,23,delay,17,1,1
2427,23,delay,18,-1,-1
2428,23,delay,19,1,1
2429,23,delay,20,1,1
2430,23,delay,21,0,0
2431,23,delay,22,0,0
2432,23,delay,23,1,1
2433,23,delay,24,0,0
2434,23,delay,25,-1,0
2435,23,delay,26,2,2
2436,23,delay,27,-1,-1
2437,23,delay,28,2,2
2438,23,delay,29,0,0
2439,23,delay,30,0,0
2440,23,delay,31,0,0
2441,23,delay,32,0,0
2442,24,delay,0,-1,-1
2443,24,delay,1,0,1
2444,24,delay,2,0,0
2445,24,delay,3,1,1
2446,24,delay,4,2,2
2447,24,delay,5,2,2
2448,24,delay,6,-1,-1
2449,24,delay,7,-2,-2
2450,24,delay,8,2,2
2451,24,delay,9,0,0
2452,24,delay,10,-1,-1
2453,24,delay,11,2,2
2454,24,delay,12,-1,-1
2455,24,delay,13,1,1
2456,24,delay,14,-1,-1
2457,24,delay,15,1,1
2458,24,delay,16,2,2
2459,24,delay,17,1,1
2460,24,delay,18,-1,-1
2461,24,delay,19,1,1
2462,24,delay,20,1,1
2463,24,delay,21,0,0
2464,24,delay,22,0,0
2465,24,delay,23,1,1
2466,24,delay,24,0,0
2467,24,delay,25,0,0
2468,24,delay,26,2,2
2469,24,delay,27,-1,-1
2470,24,delay,28,2,2
2471,24,delay,29,0,0
2472,24,delay,30,0,0
2473,24,delay,31,0,0
2474,24,delay,32,0,0
2475,25,delay,0,-1,-1
2476,25,delay,1,0,1
2477,25,delay,2,0,0
2478,25,delay,3,1,1
2479,25,delay,4,2,2
2480,25,delay,5,2,2
2481,25,delay,6,-1,-1
2482,25,delay,7,-2,-2
2483,25,delay,8,2,2
2484,25,delay,9,0,0
2485,25,delay,10,-1,-1
2486,25,delay,11,2,2
2487,25,delay,12,-1,-1
2488,25,delay,13,1,1
2489,25,delay,14,-1,-1
2490,25,delay,15,1,1
2491,25,delay,16,2,2
2492,25,delay,17,1,1
2493,25,delay,18,-1,-1
2494,25,delay,19,1,1
2495,25,delay,20,1,1
2496,25,delay,21,0,0
2497,25,delay,22,0,0
2498,25,delay,23,1,1
2499,25,delay,24,0,0
2500,25,delay,25,0,0
2501,25,delay,26,2,2
2502,25,delay,27,-1,-1
2503,25,delay,28,2,2
2504,25,delay,29,0,0
2505,25,delay,30,0,0
2506,25,delay,31,0,0
2507,25,delay,32,0,0
2508,26,delay,0,-1,-1
2509,26,delay,1,0,1
2510,26,delay,2,0,0
2511,26,delay,3,1,1
2512,26,delay,4,2,2
2513,26,delay,5,2,2
2514,26,delay,6,-1,-1
2515,26,delay,7,-2,-2
2516,26,delay,8,2,2
2517,26,delay,9,0,0
2518,26,delay,10,-1,-1
2519,26,delay,11,2,2
2520,26,delay,12,-2,-1
2521,26,delay,13,1,1
2522,26,delay,14,-1,-1
2523,26,delay,15,1,1
2524,26,delay,16,2,2
2525,26,delay,17,1,1
2526,26,delay,18,-1,-1
2527,26,delay,19,1,1
2528,26,delay,20,1,1
2529,26,delay,21,0,0
2530,26,delay,22,0,0
2531,26,delay,23,1,1
2532,26,delay,24,0,0
2533,26,delay,25,0,0
2534,26,delay,26,2,2
2535,26,delay,27,-1,-1
2536,26,delay,28,2,2
2537,26,delay,29,0,0
2538,26,delay,30,0,0
2539,26,delay,31,0,0
2540,26,delay,32,0,0
2541,27,delay,0,-1,-1
2542,27,delay,1,0,1
2543,27,delay,2,0,0
2544,27,delay,3,1,1
2545,27,delay,4,2,2
2546,27,delay,5,2,2
2547,27,delay,6,-1,-1
2548,27,delay,7,-2,-2
2549,27,delay,8,2,2
2550,27,delay,9,0,0
2551,27,delay,10,-1,-1
2552,27,delay,11,2,2
2553,27,delay,12,-2,-1
2554,27,delay,13,1,1
2555,27,delay,14,-1,-1
2556,27,delay,15,1,1
2557,27,delay,16,2,2
2558,27,delay,17,1,1
2559,27,delay,18,-1,-1
2560,27,delay,19,1,1
2561,27,delay,20,1,1
2562,27,delay,21,0,0
2563,27,delay,22,0,0
2564,27,delay,23,1,1
